snapshot_id,system_timestamp,system_cpu_percent,system_memory_percent,system_load_1min,system_process_count,timestamp,pid,name,status,ppid,cpu_percent,memory_percent,memory_mb,num_threads,nice,process_age,process_type,io_intensity,user_time,system_time,cmdline,cpu_rolling_mean,cpu_rolling_std,cpu_ewma,delta_cpu_time,delta_cpu_time_ewma,estimated_remaining_cpu_burst,last_scheduled_time,priority_score,context_switch_cost_estimate
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,35808,svchost.exe,running,1436,0.000000,0.064360270071,10.367188,3,0,2541.549414,system,0.000000,0.078125,0.250000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.131037
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,36116,chrome.exe,running,22468,0.300000,3.001822166802,483.535156,32,64,3718.293537,interactive,560.000000,345.671875,39.093750,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=38 --time-ticks-at-unix-epoch=-1758254124592205 --launch-time-ticks=1728101194930 --metrics-shmem-handle=9236,i,8263640254476990859,12695616225727586725,2097152 --field-trial-handle=1964,i,5103440676170085816,16511799691962354531,262144 --variations-seed-version=20251008-010033.787000 --mojo-platform-channel-handle=9212 /prefetch:1",0.300000,0.000000,0.300000,0.000000,0.000000,0.000000,inf,-64.000000,0.468354
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,36208,msedge.exe,running,16552,0.000000,0.382839330673,61.667969,15,32768,40.884970,other,0.000000,0.203125,0.343750,"C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe --type=gpu-process --no-pre-read-main-dll --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --startup-read-main-dll --metrics-shmem-handle=2088,i,4155762901775661786,14861707712016187049,262144 --field-trial-handle=2108,i,7628820904930066849,15710235744279313131,262144 --variations-seed-version --mojo-platform-channel-handle=2328 /prefetch:2",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32768.000000,0.256167
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,36296,msedgewebview2.exe,running,5668,0.000000,0.051895620931,8.359375,7,32,3789.408841,other,0.000000,0.015625,0.078125,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\141.0.3537.57\msedgewebview2.exe --type=crashpad-handler --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:7ec900cd80bcd40865801b7bd3bf07d2d758c7e6 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --metrics-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=141.0.7390.55 --annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\141.0.3537.57\msedgewebview2.exe --annotation=plat=Win64 --annotation=prod=Edge WebView2 --annotation=ver=141.0.3537.57 --initial-client-data=0x178,0x17c,0x180,0x154,0x188,0x7ffd9b6aa9d8,0x7ffd9b6aa9e4,0x7ffd9b6aa9f0",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.170836
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,36560,Code.exe,running,20180,0.600000,0.731679754548,117.859375,19,32,1854.267204,interactive,160064.000000,6.359375,4.218750,"C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=C:\Users\Apurav\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1752,i,13731759893724900467,17447151278542486466,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=4320 /prefetch:14",0.600000,0.000000,0.600000,0.000000,0.000000,0.000000,inf,-32.000000,0.301786
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,36672,RuntimeBroker.exe,running,1672,0.000000,0.065209030226,10.503906,2,32,3543.478030,other,0.000000,0.078125,0.031250,C:\Windows\System32\RuntimeBroker.exe -Embedding,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.121050
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,36884,UserOOBEBroker.exe,running,1672,0.000000,0.062153493667,10.011719,1,32,3324.173526,other,0.000000,0.015625,0.078125,C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.111001
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,36924,conhost.exe,running,20252,0.000000,0.062565748599,10.078125,3,32,3562.418041,other,0.000000,0.015625,0.046875,\??\C:\WINDOWS\system32\conhost.exe 0x4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.131008
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,36972,OneDrive.exe,running,29856,0.000000,1.572122060440,253.238281,38,32,3698.173291,other,0.000000,1203.953125,181.531250,C:\Program Files\Microsoft OneDrive\OneDrive.exe /background,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.505324
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,37024,svchost.exe,running,1436,0.000000,0.188715757984,30.398438,8,32,3792.288368,system,0.000000,1.187500,1.312500,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.183040
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,37108,Code.exe,running,20180,43.000000,1.987772033692,320.191406,27,32,1857.655156,interactive,15209400.000000,135.265625,17.250000,"C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=renderer --user-data-dir=C:\Users\Apurav\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=Microsoft.VisualStudioCode --app-path=C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\resources\app --enable-sandbox --enable-blink-features=HighlightAPI --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1758254124592207 --launch-time-ticks=1729961816428 --field-trial-handle=1752,i,13731759893724900467,17447151278542486466,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=3160 --vscode-window-config=vscode:1aac4dcc-2930-41fb-9f5e-7bb5d7bf53bc /prefetch:1",43.000000,0.000000,43.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.402019
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,37700,gamingservices.exe,running,1436,0.000000,0.137135390825,22.089844,52,0,1107002.313410,other,0.000000,75.109375,143.812500,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.622209
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,37744,nahimicNotifSys.exe,running,42324,0.000000,0.317921303928,51.210938,10,32,3763.694228,other,0.000000,0.265625,0.328125,C:\Users\Apurav\AppData\Local\NhNotifSys\nahimic\nahimicNotifSys.exe /app nahimic /systray,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.205121
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,37776,Code.exe,running,20180,0.500000,0.736408561128,118.621094,24,32,1854.425191,interactive,26427.000000,1.984375,1.437500,"C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --user-data-dir=C:\Users\Apurav\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1752,i,13731759893724900467,17447151278542486466,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=4152 /prefetch:14",0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,inf,-32.000000,0.351862
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,37828,chrome.exe,running,22468,0.000000,0.343941865264,55.402344,19,64,1426.260680,interactive,224.000000,0.281250,0.187500,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=102 --time-ticks-at-unix-epoch=-1758254124592205 --launch-time-ticks=1730393228226 --metrics-shmem-handle=4912,i,10229078071450125095,2966762608455186069,2097152 --field-trial-handle=1964,i,5103440676170085816,16511799691962354531,262144 --variations-seed-version=20251008-010033.787000 --mojo-platform-channel-handle=8864 /prefetch:1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-64.000000,0.295540
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,38544,LenovoVantage-(GenericMessagingAddin).exe,running,4988,0.000000,0.101269211686,16.312500,9,64,3547.544154,other,0.000000,2.046875,0.890625,C:\Program Files (x86)\Lenovo\VantageService\4.3.96.0\LenovoVantage-(GenericMessagingAddin).exe GenericMessagingAddin C:\ProgramData\Lenovo\Vantage\Addins\\GenericMessagingAddin\1.1.0.88\GenericMessagingAddin.dll GenericMessagingAddin.c685860a59864f99b4a39e97969bb369 466a86e2-7bed-4a56-91ac-5399eedda7d7 8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-64.000000,0.191631
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,38708,svchost.exe,running,1436,0.000000,0.156875127011,25.269531,9,32,3791.293312,system,0.000000,0.093750,0.171875,C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.192527
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,38872,conhost.exe,running,37776,0.000000,0.057570188827,9.273438,5,32,1829.183529,other,0.000000,0.000000,0.015625,\\?\C:\WINDOWS\system32\conhost.exe --headless --width 80 --height 30 --signal 0x3f8 --server 0x3ec,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.150927
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,39020,chrome.exe,running,22468,0.000000,0.490728871571,79.046875,25,64,1359.147509,interactive,224.000000,1.296875,0.390625,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=124 --time-ticks-at-unix-epoch=-1758254124592205 --launch-time-ticks=1730460341778 --metrics-shmem-handle=11920,i,13969320316475508517,14853108916075165589,2097152 --field-trial-handle=1964,i,5103440676170085816,16511799691962354531,262144 --variations-seed-version=20251008-010033.787000 --mojo-platform-channel-handle=11676 /prefetch:1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-64.000000,0.357905
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,39100,CrossDeviceService.exe,running,27940,0.000000,0.533676135435,85.964844,15,32,3617.994591,other,0.000000,1.968750,1.984375,C:\Program Files\WindowsApps\MicrosoftWindows.CrossDevice_1.25082.81.0_x64__cw5n1h2txyewy\CrossDeviceService.exe,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.258596
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,39220,msedgewebview2.exe,running,35116,0.000000,0.003589042943,0.578125,29,64,3724.760187,other,0.000000,9.578125,2.328125,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\141.0.3537.57\msedgewebview2.exe --type=renderer --noerrdialogs --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView --webview-exe-name=Widgets.exe --webview-exe-version=525.24401.20.0 --embedded-browser-webview=1 --dma-cps-flags=0 --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --js-flags=--expose-gc --ms-user-locale=en_IN --time-ticks-at-unix-epoch=-1758254124592206 --launch-time-ticks=1728094716827 --ram-no-pressure-read-main-dll --metrics-shmem-handle=3696,i,4829519286455287998,3713143393655841091,2097152 --field-trial-handle=1880,i,11877977612980273935,13600040526323229545,262144 --enable-features=ForceSWDCompWhenDCompFallbackRequired,LocalNetworkAccessForFencedFrameNavigationsWarningOnly,LocalNetworkAccessForNavigationsWarningOnly,LocalNetworkAccessForSubframeNavigationsWarningOnly,LocalNetworkAccessForWorkersWarningOnly,msAggressiveCacheTrimming,msCustomDataPartition,msWebView2NoTabForScreenShare,msWindowsTaskManager --disable-features=BackForwardCache,BackgroundTabLoadingFromPerformanceManager,CloseOmniboxPopupOnInactiveAreaClick,CollectAVProductsInfo,CollectCodeIntegrityInfo,EnableHangWatcher,FilterAdsOnAbusiveSites,GetWifiProtocol,LoginDetection,PreconnectToSearch,SafetyHub,SegmentationPlatform,SpareRendererForSitePerProcess,Ukm,WebPayments,msAITrackerClassification,msAbydosForWindowlessWV2,msAffirmVirtualCard,msAllowChromeWebstore,msAllowMSAPrtSSOForNonMSAProfile,msApplicationGuard,msAskBeforeClosingMultipleTabs,msAutoToggleAADPrtSSOForNonAADProfile,msAutofillEdgeCoupons,msAutofillEdgeCouponsAutoApply,msAutofillEdgeServiceRequest,msAutofillEnableEdgeSuggestions,msAutomaticTabFreeze,msBrowserSettingsSupported,msCoarseGeolocationService,msDataProtection,msDesktopMode,msDesktopRewards,msDisableVariationsSeedFetchThrottling,msEEProactiveHistory,msETFOffstoreExtensionFileDataCollection,msETFPasswordTheftDNRActionSignals,msEdgeAdPlatformUI,msEdgeAddWebCapturetoCollections,msEdgeAutofillShowDeployedPassword,msEdgeCaptureSelectionInPDF,msEdgeCloudConfigService,msEdgeCloudConfigServiceV2,msEdgeCohorts,msEdgeCollectionsPrismExperiment1,msEdgeCollectionsPrismOverallMigration,msEdgeComposeNext,msEdgeEnableNurturingFramework,msEdgeEnclavePrefsBasic,msEdgeEnclavePrefsNotification,msEdgeFaviconService,msEdgeHJTelemetry,msEdgeHubAppSkype,msEdgeImageEditorUI,msEdgeLinkDoctor,msEdgeMouseGestureDefaultEnabled,msEdgeMouseGestureSupported,msEdgeNewDeviceFre,msEdgeOnRampFRE,msEdgeOnRampImport,msEdgePDFCMHighlightUX,msEdgePasswordIris,msEdgePasswordIrisSaveBubble,msEdgePasswordStrengthCheck,msEdgeProngPersonalization,msEdgeReadingView,msEdgeRose,msEdgeScreenshotUI,msEdgeSendTabToSelf,msEdgeSettingsImport,msEdgeSettingsImportV2,msEdgeShoppingPersistentStorage,msEdgeShoppingUI,msEdgeSmartFind,msEdgeSuperDragDefaultEnabled,msEdgeSuperDragDropSupported,msEdgeTranslate,msEdgeUpdatesMoreMenuPill,msEdgeWebCapture,msEdgeWebCaptureUniformExperience,msEdgeWebContentFilteringFeedback,msEdgeWorkSearchBanner,msEnableCustomJobMemoryLimitsOnXbox,msEnableMIPForPDF,msEnablePdfUpsell,msEnableThirdPartyScanning,msEnableWebSignInCta,msEnableWebToBrowserSignIn,msEndpointDlp,msEntityExtraction,msExtensionTelemetryFramework,msExternalTaskManager,msFileSystemAccessDirectoryIterationBlocklistCheck,msForceBrowserSignIn,msForeignSessionsPage,msGeolocationAccessService,msGeolocationOSLocationPermissionFallback,msGeolocationSQMService,msGeolocationService,msGrowthInfraLaunchSourceLogging,msGuidedSwitchAllowed,msHubPinPersist,msImplicitSignin,msIrm,msIrmv2,msKlarnaVirtualCard,msLlmConsumerDlpPurview,msLoadStatistics,msLogIsEdgePinnedToTaskbarOnLaunch,msMIPCrossTenantPdfViewSupport,msMdatpWebSiteDlp,msNotificationPermissionForPWA,msNumberOfSitesToPin,msNurturingGlobalSitePinningOnCloseModal,msNurturingSitePinningCITopSites,msNurturingSitePinningWithWindowsConsent,msOnHoverSearchInSidebar,msOpenOfficeDocumentsInWebViewer,msPageInteractionRestrictionRevoke,msPasswordBreachDetection,msPdfAnnotationsVisibility,msPdfDataRecovery,msPdfDigitalSignatureRead,msPdfFreeText,msPdfFreeTextForCJK,msPdfHighlightMode,msPdfInking,msPdfKeyphraseSupport,msPdfOOUI,msPdfPopupMarkerRenderer,msPdfShare,msPdfSharedLibrary,msPdfTextNote,msPdfTextNoteMoreMenu,msPdfThumbnailCache,msPdfUnderside,msPdfViewRestore,msPersonalizationUMA,msPriceComparison,msPromptDefaultHandlerForPDF,msReactiveSearch,msReadAloud,msReadAloudPdf,msRedirectToShoreline,msRevokeExtensions,msSaasDlp,msShoppingTrigger,msShorelineSearch,msShorelineSearchFindOnPageWebUI,msShowOfflineGameEntrance,msShowReadAloudIconInAddressBar,msShowUXForAADPrtSSOForNonAADProfile,msSitePinningWithoutUi,msSuspendMessageForNewSessionWhenHavingPendingNavigation,msSyncEdgeCollections,msTabResourceStats,msTokenizationAutofillInlineEnabled,msTouchMode,msTriggeringSignalGenerator,msUserUnderstanding,msVideoSuperResolutionUI,msWalletBuyNow,msWalletCheckout,msWalletDiagnosticDataLogger,msWalletHubEntry,msWalletHubIntlP3,msWalletPartialCard,msWalletPasswordCategorization,msWalletPasswordCategorizationPlatformExpansion,msWalletTokenizationCardMetadata,msWalletTokenizedAutofill,msWebAssist,msWebAssistHistorySearchService,msWebOOUI,msWindowsUserActivities,msZipPayVirtualCard --variations-seed-version --mojo-platform-channel-handle=3760 /pfhostedapp:89fd2c8424a52e419d22113fab889cb95e0b5251 /prefetch:1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-64.000000,0.390058
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,39460,SearchHost.exe,running,1672,0.000000,0.887609120243,142.976562,27,32,3790.730547,other,64.000000,4.843750,5.281250,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe -ServerName:CortanaUI.AppXstmwaab17q5s3y22tp6apqz7a45vwv65.mca,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.384298
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,39864,svchost.exe,running,1436,0.000000,0.013143657264,2.117188,5,0,164946.762111,system,0.000000,0.203125,0.078125,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.150212
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,39904,powershell.exe,running,37776,0.000000,0.547062295600,88.121094,15,32,41.818100,other,0.000000,1.296875,0.875000,"C:\WINDOWS\System32\WindowsPowerShell\v1.0\powershell.exe -noexit -command try { . ""c:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\resources\app\out\vs\workbench\contrib\terminal\common\scripts\shellIntegration.ps1"" } catch {}",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.258812
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,39956,svchost.exe,running,1436,0.000000,0.324905387493,52.335938,19,0,410.522971,system,0.000000,6.078125,5.312500,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,0.000000,0.295234
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,39964,conhost.exe,running,26400,0.000000,0.006644579502,1.070312,2,16384,3789.368779,other,0.000000,0.000000,0.031250,\??\C:\WINDOWS\system32\conhost.exe 0x4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-16384.000000,0.120107
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,40312,conhost.exe,running,42756,0.000000,0.042510758641,6.847656,2,32,1832.238069,other,0.000000,0.031250,0.031250,\??\C:\WINDOWS\system32\conhost.exe 0x4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.120685
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,40408,EpicGamesLauncher.exe,running,29856,1.300000,0.484278294390,78.007812,91,32,3667.926503,other,0.000000,100.734375,342.984375,C:\Program Files (x86)\Epic Games\Launcher\Portal\Binaries\Win64\EpicGamesLauncher.exe -silent -launchcontext=boot,1.300000,0.000000,1.300000,0.000000,0.000000,0.000000,inf,-32.000000,1.017801
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,40468,chrome.exe,running,22468,0.000000,0.192692805569,31.039062,13,64,144.038093,interactive,224.000000,0.062500,0.046875,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=140 --time-ticks-at-unix-epoch=-1758254124592205 --launch-time-ticks=1731675449911 --metrics-shmem-handle=10120,i,12616384913235675228,4313201198500598195,2097152 --field-trial-handle=1964,i,5103440676170085816,16511799691962354531,262144 --variations-seed-version=20251008-010033.787000 --mojo-platform-channel-handle=9992 /prefetch:1",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-64.000000,0.233104
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,40736,RuntimeBroker.exe,running,1672,0.200000,0.285910920924,46.054688,10,32,3687.100578,other,0.000000,1.328125,1.562500,C:\Windows\System32\RuntimeBroker.exe -Embedding,0.200000,0.000000,0.200000,0.000000,0.000000,0.000000,inf,-32.000000,0.204605
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,40968,Code.exe,running,20180,0.000000,0.327863922892,52.812500,17,32,1858.321884,interactive,33432.000000,0.890625,0.796875,"C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --user-data-dir=C:\Users\Apurav\AppData\Roaming\Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=1752,i,13731759893724900467,17447151278542486466,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EnableTransparentHwndEnlargement,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,FontationsLinuxSystemFonts,ScreenAIOCREnabled,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit --variations-seed-version --mojo-platform-channel-handle=2056 /prefetch:11",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.275281
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,41688,msedgewebview2.exe,running,35116,0.000000,0.065912288641,10.617188,7,32,3725.577835,other,0.000000,0.093750,0.171875,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\141.0.3537.57\msedgewebview2.exe --type=crashpad-handler --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:89fd2c8424a52e419d22113fab889cb95e0b5251 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --metrics-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=141.0.7390.55 --annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\141.0.3537.57\msedgewebview2.exe --annotation=plat=Win64 --annotation=prod=Edge WebView2 --annotation=ver=141.0.3537.57 --initial-client-data=0x180,0x184,0x188,0x114,0x190,0x7ffd9b6aa9d8,0x7ffd9b6aa9e4,0x7ffd9b6aa9f0",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.171062
1,1759985944.084028,7.800,82.900,0.000000,324,2025-10-09T10:29:04.084028,42132,FnHotkeyUtility.exe,running,5020,0.000000,0.279266341422,44.984375,14,32,3793.812991,other,0.000000,0.687500,0.796875,C:\Windows\System32\DriverStore\FileRepository\lenovofnandfunctionkeys.inf_amd64_dd4c065a3153c566\FnHotkeyUtility.exe,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,inf,-32.000000,0.244498
