snapshot_id,system_timestamp,system_cpu_percent,system_memory_percent,system_load_1min,system_process_count,timestamp,pid,name,status,ppid,cpu_percent,memory_percent,memory_mb,num_threads,nice,process_age,process_type,io_intensity,user_time,system_time,cmdline,priority_score,priority_class
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,32272,svchost.exe,running,1436,0.0,0.018672723419,3.007812,2,0,1153306.268814,system,0.0,1.8125,2.734375,,40.69,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,32288,NVDisplay.Container.exe,running,3056,0.0,0.339043306653,54.613281,30,0,118000.740195,other,0.0,17.609375,20.203125,,24.85,Low
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,32432,svchost.exe,running,1436,0.0,0.024880797699,4.007812,6,0,599474.065814,system,0.0,1.21875,1.796875,,39.63,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,32512,svchost.exe,running,1436,0.0,0.008220848362,1.324219,4,0,1402246.044436,system,0.0,1.25,1.28125,,42.21,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,32828,FileSyncHelper.exe,running,1436,0.0,0.097777169904,15.75,4,0,537243.586207,other,0.0,2.9375,3.0,,38.32,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,33032,conhost.exe,running,1780,0.0,0.05803094434,9.347656,5,32,1463.23698,other,0.0,0.015625,0.015625,\\?\C:\WINDOWS\system32\conhost.exe --headless --width 80 --height 30 --signal 0x450 --server 0x448,34.99,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,33356,msedgewebview2.exe,running,14520,0.0,0.023741034061,3.824219,7,32,111282.35105,other,0.0,0.09375,0.09375,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --type=crashpad-handler --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:7ec900cd80bcd40865801b7bd3bf07d2d758c7e6 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --metrics-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=140.0.7339.208 --annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --annotation=plat=Win64 --annotation=prod=Edge WebView2 --annotation=ver=140.0.3485.94 --initial-client-data=0x17c,0x180,0x184,0x158,0x110,0x7ffd983f2300,0x7ffd983f230c,0x7ffd983f2318",35.26,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,33400,conhost.exe,running,22332,0.0,0.044766035626,7.210938,2,32,1215.200799,other,0.0,0.015625,0.015625,\??\C:\WINDOWS\system32\conhost.exe 0x4,34.99,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,34156,svchost.exe,running,1436,0.0,0.018090716455,2.914062,6,0,1565519.45819,system,0.0,1.5,1.640625,,42.46,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,34400,svchost.exe,running,1436,0.0,0.02029749286,3.269531,3,0,1565505.141796,system,0.0,1.5,1.875,,42.37,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,34532,RuntimeBroker.exe,running,1672,0.0,0.26806270737,43.179688,14,32,111283.240979,other,0.0,5.09375,5.359375,C:\Windows\System32\RuntimeBroker.exe -Embedding,31.32,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,34536,cmd.exe,running,34260,0.0,0.028712343543,4.625,1,32,7609.227642,other,0.0,0.015625,0.0,C:\WINDOWS\system32\cmd.exe /d /s /c C:\Program Files\McAfee\wps\1.33.152.1\extnhost\mc-extn-browserhost.exe chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/ --parent-window=0 < \\.\pipe\chrome.nativeMessaging.in.d0d3a8dc6b0fc28 > \\.\pipe\chrome.nativeMessaging.out.d0d3a8dc6b0fc28,35.02,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,35372,unsecapp.exe,running,1672,0.0,0.03298039461,5.3125,3,32,111284.867697,other,0.0,0.140625,0.25,C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding,35.18,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,36280,python.exe,running,30668,0.0,0.111866588484,18.019531,1,32,1215.747322,development,0.0,0.21875,0.140625,c:\Users\Apurav\AppData\Local\Programs\Python\Python312\python.exe c:\Users\Apurav\.vscode\extensions\ms-toolsai.jupyter-2025.8.0-win32-x64\pythonFiles\vscode_datascience_helpers\kernel_interrupt_daemon.py --ppid 30668,34.87,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,36704,RuntimeBroker.exe,running,1672,0.0,0.035017418983,5.640625,2,32,111099.841114,other,0.0,0.28125,0.203125,C:\Windows\System32\RuntimeBroker.exe -Embedding,35.15,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,36796,Nahimic3.exe,stopped,1672,0.0,0.247061956096,39.796875,17,32,111248.479379,other,0.0,0.359375,0.203125,C:\Program Files\WindowsApps\A-Volute.Nahimic_1.10.7.0_x64__w2gh52qy24etm\Nahimic3.exe -ServerName:App.AppX9dn24zf64ax1mwzee7t1s1qcsx8vqbm4.mca,35.12,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,36944,conhost.exe,running,8692,0.0,0.066130541252,10.652344,3,32,7609.218065,other,0.0,0.03125,0.0,\??\C:\WINDOWS\system32\conhost.exe 0x4,35.01,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,36948,unsecapp.exe,running,1672,0.0,0.041856000807,6.742188,3,32,111282.863158,other,0.0,0.25,0.359375,C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding,35.1,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,36972,taskhostw.exe,running,2200,0.0,0.106386022909,17.136719,8,32,111284.808662,other,0.0,2.28125,3.265625,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},33.2,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,37016,svchost.exe,running,1436,0.0,0.221453649693,35.671875,17,0,816.35949,system,0.0,1.75,2.0625,,37.54,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,37332,backgroundTaskHost.exe,running,1672,0.0,0.215924583538,34.78125,8,32,110029.694495,other,0.0,1.359375,1.453125,C:\WINDOWS\system32\backgroundTaskHost.exe -ServerName:App.AppXe9cvj1thv1hmcw0cs98xm3r97tyzy2xs.mca,34.25,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,37800,RuntimeBroker.exe,running,1672,0.0,0.303492381286,48.886719,9,32,20236.437994,other,0.0,0.9375,1.0625,C:\Windows\System32\RuntimeBroker.exe -Embedding,34.29,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,38516,svchost.exe,running,1436,0.0,0.090453582277,14.570312,10,32,111283.949451,system,0.0,0.875,0.890625,C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc,34.65,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,38808,cmd.exe,running,30284,0.0,0.012828403492,2.066406,1,32,111096.86511,other,0.0,0.03125,0.03125,C:\WINDOWS\system32\cmd.exe /c C:\Xilinx\xic\bin\xic.bat -c -t,35.31,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,39084,chrome.exe,running,34260,0.0,0.10500375637,16.914062,11,32,94778.255258,interactive,0.0,1.25,0.796875,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --no-pre-read-main-dll --metrics-shmem-handle=15440,i,15993882990642334869,7228156827728698579,524288 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=8160 /prefetch:14",34.5,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,39864,svchost.exe,running,1436,0.0,0.018139217036,2.921875,5,0,111288.270453,system,0.0,0.140625,0.0625,,39.25,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,40508,ApplicationFrameHost.exe,running,1672,0.0,0.256859073319,41.375,9,32,111248.484666,other,0.0,4.109375,5.171875,C:\WINDOWS\system32\ApplicationFrameHost.exe -Embedding,31.77,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,41336,backgroundTaskHost.exe,stopped,1672,0.0,0.008827105616,1.421875,13,32,34108.373073,other,0.0,0.453125,0.171875,C:\WINDOWS\system32\backgroundTaskHost.exe -ServerName:App.AppXapskvk16gk8da8kch5g4qxh42vxccved.mca,34.86,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,41480,ONENOTEM.EXE,running,33140,0.0,0.023304528839,3.753906,2,32,111100.860918,other,0.0,0.171875,0.234375,C:\Program Files\Microsoft Office\root\Office16\ONENOTEM.EXE /tsr,35.18,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,41844,chrome.exe,running,34260,0.0,0.03285914316,5.292969,8,32,110422.853713,interactive,0.0,0.203125,0.265625,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=crashpad-handler --user-data-dir=C:\Users\Apurav\AppData\Local\Google\Chrome\User Data /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Apurav\AppData\Local\Google\Chrome\User Data\Crashpad --metrics-dir=C:\Users\Apurav\AppData\Local\Google\Chrome\User Data --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=plat=Win64 --annotation=prod=Chrome --annotation=ver=140.0.7339.210 --initial-client-data=0x11c,0x120,0x124,0xb8,0x128,0x7ffd649be728,0x7ffd649be734,0x7ffd649be740",35.15,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,42148,Video.UI.exe,stopped,1672,0.0,0.008051096331,1.296875,16,32,100356.287088,other,0.0,0.28125,0.421875,C:\Program Files\WindowsApps\Microsoft.ZuneVideo_10.25081.10131.0_x64__8wekyb3d8bbwe\Video.UI.exe -ServerName:Microsoft.ZuneVideo.AppX758ya5sqdjd98rx6z7g95nw6jy7bqx9y.mca,35.03,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,42444,svchost.exe,running,1436,0.0,0.089507820961,14.417969,4,32,111164.80165,system,0.0,35.078125,9.84375,C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup,18.1,Low
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,42972,msedge.exe,running,43284,0.0,0.07517589948,12.109375,10,32,31727.154212,other,0.0,0.109375,0.265625,"C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --no-pre-read-main-dll --startup-read-main-dll --metrics-shmem-handle=2996,i,18330473530237474561,819413891700294562,524288 --field-trial-handle=2328,i,3693845427014928361,4980737284678340405,262144 --variations-seed-version --mojo-platform-channel-handle=2972 /prefetch:13",34.95,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,43208,LenovoVantage-(GenericMessagingAddin).exe,running,4988,0.0,0.038388209315,6.183594,9,64,110986.0381,other,0.0,2.984375,1.84375,C:\Program Files (x86)\Lenovo\VantageService\4.3.96.0\LenovoVantage-(GenericMessagingAddin).exe GenericMessagingAddin C:\ProgramData\Lenovo\Vantage\Addins\\GenericMessagingAddin\1.1.0.88\GenericMessagingAddin.dll GenericMessagingAddin.222815a0dcb04ea3bd83dc68d858188f 466a86e2-7bed-4a56-91ac-5399eedda7d7 8,29.48,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,43644,AppActions.exe,running,1672,0.0,0.097995422515,15.785156,6,32,110683.708418,other,0.0,1.78125,0.9375,C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AppActions.exe -Embedding,34.29,Medium
1,1759932285.592371,19.3,84.1,0.0,336,2025-10-08T19:34:45.592371,43976,conhost.exe,running,2820,0.0,0.065936538931,10.621094,3,32,7609.218057,other,0.0,0.0,0.015625,\??\C:\WINDOWS\system32\conhost.exe 0x4,35.02,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,844,smss.exe,running,4,0.0,0.004001297876,0.644531,2,0,1677985.441505,other,0.0,0.046875,0.3125,,49.35,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,1360,wininit.exe,running,980,0.0,0.012003893627,1.933594,2,0,1677974.183642,other,0.0,1.5625,1.5,,48.31,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,1456,LsaIso.exe,running,1360,0.0,0.006693080083,1.078125,1,0,1677973.890959,other,0.0,0.703125,1.3125,,48.72,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,1536,svchost.exe,running,1436,0.0,0.010015369834,1.613281,1,0,1677939.493415,system,0.0,0.390625,0.484375,,49.15,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,1708,fontdrvhost.exe,running,1360,0.0,0.005650317606,0.910156,5,0,1677973.672283,other,0.0,0.09375,0.09375,,49.42,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,1932,svchost.exe,running,1436,0.0,0.009069608518,1.460938,3,0,1677973.458771,system,0.0,58.21875,6.96875,,24.49,Low
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,1964,WUDFHost.exe,running,1436,0.0,0.049664594237,8.0,11,0,1677973.521079,other,0.0,9.328125,10.375,,41.93,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,2136,WUDFHost.exe,running,1436,0.0,0.016102192663,2.59375,5,0,1677973.130339,other,0.0,0.421875,0.5625,,49.11,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,2208,svchost.exe,running,1436,0.0,0.035841928849,5.773438,3,0,1677973.43609,system,0.0,3.625,5.5,,45.99,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,2216,svchost.exe,running,1436,0.0,0.037321196548,6.011719,2,0,1677973.435993,system,0.0,6.359375,5.78125,,44.83,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,2244,svchost.exe,running,1436,0.0,0.016296194984,2.625,3,0,1677973.434544,system,0.0,15.46875,15.734375,,37.52,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,2380,WUDFHost.exe,running,1436,0.0,0.017848213554,2.875,5,0,1677973.422319,other,0.0,0.265625,0.3125,,49.27,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,2388,IntelCpHDCPSvc.exe,running,1436,0.0,0.012416148559,2.0,3,0,1677973.421253,other,0.0,0.125,0.1875,,49.37,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,2404,svchost.exe,running,1436,0.0,0.039309720341,6.332031,9,0,1677973.420166,system,0.0,3.109375,2.609375,,47.3,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,2412,Locator.exe,running,1436,0.0,0.004971309482,0.800781,2,0,1677647.191833,other,0.0,0.046875,0.015625,,49.46,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,2460,svchost.exe,running,1436,0.0,0.017047953979,2.746094,7,0,1677973.416708,system,0.0,1.15625,2.03125,,48.27,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,2632,Code.exe,running,9428,0.0,0.062808251501,10.117188,7,32,110452.203223,interactive,0.0,0.15625,0.328125,"C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\Code.exe --type=crashpad-handler --user-data-dir=C:\Users\Apurav\AppData\Roaming\Code /prefetch:4 --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Apurav\AppData\Roaming\Code\Crashpad --url=appcenter://code?aid=a4e3233c-699c-46ec-b4f4-9c2a77254662&uid=3acd3581-e69f-4550-b44c-8bc24451dfa9&iid=3acd3581-e69f-4550-b44c-8bc24451dfa9&sid=3acd3581-e69f-4550-b44c-8bc24451dfa9 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.104.3 --annotation=plat=Win64 --annotation=prod=Electron --annotation=ver=37.3.1 --initial-client-data=0x498,0x49c,0x4a0,0x494,0x4a4,0x7ff71f586304,0x7ff71f586310,0x7ff71f586320",40.63,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,2820,cmd.exe,running,34260,0.0,0.028712343543,4.625,1,32,7632.61811,other,0.0,0.0,0.0,C:\WINDOWS\system32\cmd.exe /d /s /c C:\Program Files\McAfee\wps\1.33.152.1\extnhost\mc-extn-browserhost.exe chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/ --parent-window=0 < \\.\pipe\chrome.nativeMessaging.in.281251c59865124d > \\.\pipe\chrome.nativeMessaging.out.281251c59865124d,40.51,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,3064,svchost.exe,running,1436,0.0,0.025705307564,4.140625,3,0,1565528.233129,system,0.0,1.78125,2.3125,,47.58,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,3152,dasHost.exe,running,4892,0.0,0.006668829793,1.074219,1,0,469454.373911,other,0.0,0.0,0.046875,,45.87,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,3196,WUDFHost.exe,running,1436,0.0,0.01251314972,2.015625,5,0,1677972.882632,other,0.0,0.03125,0.0625,,49.45,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,3400,svchost.exe,running,1436,0.0,0.011567388404,1.863281,4,0,1677972.861036,system,0.0,3.921875,5.28125,,45.96,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,3408,svchost.exe,running,1436,0.0,0.033247147802,5.355469,5,0,1677972.860993,system,0.0,3.5625,3.296875,,46.86,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,3480,svchost.exe,running,1436,0.0,0.028421340061,4.578125,7,0,1677972.849147,system,0.0,4.546875,4.9375,,45.85,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,3584,svchost.exe,running,1436,0.0,0.041128492102,6.625,3,0,1677972.837987,system,0.0,3.0625,3.46875,,46.98,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,3664,svchost.exe,running,1436,0.0,0.040982990361,6.601562,3,0,1677972.827586,system,0.0,6.171875,15.78125,,41.07,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,3672,svchost.exe,running,1436,0.0,0.036836190745,5.933594,7,0,1677972.827205,system,0.0,12.6875,6.4375,,42.15,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,3800,svchost.exe,running,1436,0.0,0.022043513751,3.550781,4,0,1677972.774453,system,0.0,2.03125,2.421875,,47.78,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,4144,svchost.exe,running,1436,0.0,0.030506865015,4.914062,2,0,1677972.527988,system,0.0,3.390625,3.203125,,46.96,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,4244,svchost.exe,running,1436,0.0,0.047215314931,7.605469,4,0,1677972.518467,system,0.0,42.09375,20.21875,,25.59,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,4444,svchost.exe,running,1436,0.0,0.044669034465,7.195312,6,0,1677972.465565,system,0.0,5.796875,11.859375,,42.72,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,4548,spoolsv.exe,running,1436,0.0,0.049494842206,7.972656,7,0,1677972.375396,other,0.0,3.53125,5.296875,,46.1,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,4648,mysqld.exe,running,1436,0.0,0.018211967906,2.933594,3,0,1677972.266558,other,0.0,0.046875,0.0625,,49.45,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,4724,svchost.exe,running,1436,0.0,0.013410410456,2.160156,2,0,1677972.293612,system,0.0,1.359375,1.484375,,48.4,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,4920,OneApp.IGCC.WinService.exe,running,1436,0.0,0.056891180703,9.164062,6,0,1677972.2818,development,0.0,20.5,24.421875,,32.26,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,4932,svchost.exe,running,1436,0.0,0.047288065802,7.617188,6,0,1677972.280638,system,0.0,5.421875,6.265625,,45.01,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,4968,conhost.exe,running,9588,0.0,0.006135323409,0.988281,2,0,1677955.573597,other,0.0,0.078125,0.0625,,49.43,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,4972,IntelAudioService.exe,running,1436,0.0,0.047336566382,7.625,7,0,1677972.279641,other,0.0,2.546875,3.703125,,47.09,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,4980,jhi_service.exe,running,1436,0.0,0.007614591109,1.226562,2,0,1677972.278979,other,0.0,0.078125,0.03125,,49.45,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,5068,ipfsvc.exe,running,1436,0.0,0.015035179896,2.421875,8,0,1677972.273336,other,0.0,0.328125,0.578125,,49.14,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,5156,pg_ctl.exe,running,1436,0.0,0.007517589948,1.210938,2,0,1677972.263675,other,0.0,0.109375,0.078125,,49.42,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,5276,svchost.exe,running,1436,0.0,0.011834141596,1.90625,3,0,1677972.256812,system,0.0,0.0625,0.078125,,49.43,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,5408,WMIRegistrationService.exe,running,1436,0.0,0.011446136953,1.84375,2,0,1677972.245102,other,0.0,0.171875,0.21875,,49.34,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,5456,svchost.exe,running,1436,0.0,0.101075209365,16.28125,8,0,1677972.242679,system,0.0,15.796875,17.96875,,36.54,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,5484,svchost.exe,running,1436,0.0,0.014380422062,2.316406,2,0,1677972.238769,system,0.0,1.34375,1.5,,48.4,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,5544,ipf_uf.exe,running,1436,0.0,0.016659949336,2.683594,3,0,1677972.231372,other,0.0,2.21875,2.5625,,47.65,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,5564,wslservice.exe,running,1436,0.0,0.058734202755,9.460938,5,0,1677972.227743,other,0.0,7.3125,7.421875,,43.84,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,5716,svchost.exe,running,1436,0.0,0.106289021748,17.121094,5,0,75239.341606,system,0.0,20.515625,3.625,,35.45,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,6076,OfficeClickToRun.exe,running,1436,0.0,0.182677435736,29.425781,19,0,383369.912266,other,0.0,29.875,25.859375,,24.26,Low
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,6372,msedgewebview2.exe,running,3008,0.0,0.028639592673,4.613281,7,32,111244.173099,other,0.0,0.078125,0.0625,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --type=crashpad-handler --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:89fd2c8424a52e419d22113fab889cb95e0b5251 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --metrics-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.WebExperience_cw5n1h2txyewy\LocalState\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=140.0.7339.208 --annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --annotation=plat=Win64 --annotation=prod=Edge WebView2 --annotation=ver=140.0.3485.94 --initial-client-data=0x17c,0x180,0x184,0x158,0x18c,0x7ffd983f2300,0x7ffd983f230c,0x7ffd983f2318",40.77,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,6496,svchost.exe,running,1436,0.0,0.052792881667,8.503906,2,0,1677966.135009,system,0.0,6.921875,18.53125,,39.73,Medium
2,1759932308.982937,16.3,83.8,0.15,339,2025-10-08T19:35:08.982937,6740,msedgewebview2.exe,running,15620,0.0,0.029949108341,4.824219,7,32,111140.066369,other,0.0,0.078125,0.171875,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --type=crashpad-handler --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView /prefetch:4 /pfhostedapp:f15cd0498ab278632c982c1e5ec95f47df555a83 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Apurav\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView\Crashpad --metrics-dir=C:\Users\Apurav\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\LocalCache\Microsoft\MSTeams\EBWebView --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=140.0.7339.208 --annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --annotation=plat=Win64 --annotation=prod=Edge WebView2 --annotation=ver=140.0.3485.94 --initial-client-data=0x17c,0x180,0x184,0x158,0x18c,0x7ffd983f2300,0x7ffd983f230c,0x7ffd983f2318",40.72,Medium
