snapshot_id,system_timestamp,system_cpu_percent,system_memory_percent,system_load_1min,system_process_count,timestamp,pid,name,status,ppid,cpu_percent,memory_percent,memory_mb,num_threads,nice,process_age,process_type,io_intensity,user_time,system_time,cmdline
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,34156,svchost.exe,running,1436,0.000000,0.018090716455,2.914062,6,0,1565519.458190,system,0.000000,1.500000,1.640625,
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,34196,msedgewebview2.exe,running,14520,0.000000,0.544128010492,87.648438,29,64,110041.150374,other,0.000000,10.953125,2.859375,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --type=renderer --noerrdialogs --user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26100.6584) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26100 IsWebView2/True (WebView2Version 140.0.3485.94) --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView --webview-exe-name=SearchHost.exe --webview-exe-version=2125.21002.10.0 --embedded-browser-webview=1 --dma-cps-flags=0 --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=10 --js-flags=--expose-gc --ms-user-locale=en_IN --time-ticks-at-unix-epoch=-1758254137695608 --launch-time-ticks=1568106734497 --always-read-main-dll --metrics-shmem-handle=3916,i,5365187320518882313,16639645481557179161,2097152 --field-trial-handle=1936,i,8445899803886568412,17068790396625725215,262144 --enable-features=ForceSWDCompWhenDCompFallbackRequired,msAggressiveCacheTrimming,msCustomDataPartition,msEdgeFluentOverlayScrollbar,msWebView2NoTabForScreenShare,msWebViewAppLifeCycleWorkaround --disable-features=BackForwardCache,BackgroundTabLoadingFromPerformanceManager,CloseOmniboxPopupOnInactiveAreaClick,CollectAVProductsInfo,CollectCodeIntegrityInfo,EnableHangWatcher,FilterAdsOnAbusiveSites,GetWifiProtocol,LoginDetection,MediaFoundationCameraUsageMonitoring,PreconnectToSearch,SafetyHub,SegmentationPlatform,SpareRendererForSitePerProcess,Ukm,WebPayments,msAITrackerClassification,msAbydosForWindowlessWV2,msAffirmVirtualCard,msAllowChromeWebstore,msAllowMSAPrtSSOForNonMSAProfile,msApplicationGuard,msAskBeforeClosingMultipleTabs,msAutoToggleAADPrtSSOForNonAADProfile,msAutofillEdgeCoupons,msAutofillEdgeCouponsAutoApply,msAutofillEdgeServiceRequest,msAutofillEnableEdgeSuggestions,msAutomaticTabFreeze,msBrowserSettingsSupported,msCoarseGeolocationService,msDataProtection,msDesktopMode,msDesktopRewards,msDisableVariationsSeedFetchThrottling,msEEProactiveHistory,msETFOffstoreExtensionFileDataCollection,msETFPasswordTheftDNRActionSignals,msEdgeAdPlatformUI,msEdgeAddWebCapturetoCollections,msEdgeAutofillShowDeployedPassword,msEdgeCaptureSelectionInPDF,msEdgeCloudConfigService,msEdgeCloudConfigServiceV2,msEdgeCohorts,msEdgeCollectionsPrismExperiment1,msEdgeCollectionsPrismOverallMigration,msEdgeComposeNext,msEdgeEnableNurturingFramework,msEdgeEnclavePrefsBasic,msEdgeEnclavePrefsNotification,msEdgeFaviconService,msEdgeHJTelemetry,msEdgeHubAppSkype,msEdgeImageEditorUI,msEdgeLinkDoctor,msEdgeMouseGestureDefaultEnabled,msEdgeMouseGestureSupported,msEdgeNewDeviceFre,msEdgeOnRampFRE,msEdgeOnRampImport,msEdgePDFCMHighlightUX,msEdgePasswordIris,msEdgePasswordIrisSaveBubble,msEdgeProngPersonalization,msEdgeReadingView,msEdgeRose,msEdgeScreenshotUI,msEdgeSendTabToSelf,msEdgeSettingsImport,msEdgeSettingsImportV2,msEdgeShoppingPersistentStorage,msEdgeShoppingUI,msEdgeSmartFind,msEdgeSuperDragDefaultEnabled,msEdgeSuperDragDropSupported,msEdgeTranslate,msEdgeUpdatesMoreMenuPill,msEdgeWebCapture,msEdgeWebCaptureUniformExperience,msEdgeWebContentFilteringFeedback,msEdgeWorkSearchBanner,msEnableCustomJobMemoryLimitsOnXbox,msEnableMIPForPDF,msEnablePdfUpsell,msEnableThirdPartyScanning,msEnableWebSignInCta,msEnableWebToBrowserSignIn,msEndpointDlp,msEntityExtraction,msExtensionTelemetryFramework,msExternalTaskManager,msFileSystemAccessDirectoryIterationBlocklistCheck,msForceBrowserSignIn,msForeignSessionsPage,msGeolocationAccessService,msGeolocationOSLocationPermissionFallback,msGeolocationSQMService,msGeolocationService,msGrowthInfraLaunchSourceLogging,msGuidedSwitchAllowed,msHubPinPersist,msImplicitSignin,msIrm,msIrmv2,msKlarnaVirtualCard,msLlmConsumerDlpPurview,msLoadStatistics,msLogIsEdgePinnedToTaskbarOnLaunch,msMIPCrossTenantPdfViewSupport,msMdatpWebSiteDlp,msNotificationPermissionForPWA,msNumberOfSitesToPin,msNurturingGlobalSitePinningOnCloseModal,msNurturingSitePinningCITopSites,msNurturingSitePinningWithWindowsConsent,msOnHoverSearchInSidebar,msOpenOfficeDocumentsInWebViewer,msPageInteractionRestrictionRevoke,msPasswordBreachDetection,msPdfAnnotationsVisibility,msPdfDataRecovery,msPdfDigitalSignatureRead,msPdfFreeText,msPdfFreeTextForCJK,msPdfHighlightMode,msPdfInking,msPdfKeyphraseSupport,msPdfOOUI,msPdfPopupMarkerRenderer,msPdfShare,msPdfSharedLibrary,msPdfTextNote,msPdfTextNoteMoreMenu,msPdfThumbnailCache,msPdfUnderside,msPdfViewRestore,msPersonalizationUMA,msPriceComparison,msPrintInWebView2,msPromptDefaultHandlerForPDF,msReactiveSearch,msReadAloud,msReadAloudPdf,msRedirectToShoreline,msRevokeExtensions,msSaasDlp,msShoppingTrigger,msShorelineSearch,msShorelineSearchFindOnPageWebUI,msShowOfflineGameEntrance,msShowReadAloudIconInAddressBar,msShowUXForAADPrtSSOForNonAADProfile,msSitePinningWithoutUi,msSmartScreenProtection,msSuspendMessageForNewSessionWhenHavingPendingNavigation,msSyncEdgeCollections,msTabResourceStats,msTokenizationAutofillInlineEnabled,msTouchMode,msTriggeringSignalGenerator,msUserUnderstanding,msVideoSuperResolutionUI,msWalletBuyNow,msWalletCheckout,msWalletDiagnosticDataLogger,msWalletHubEntry,msWalletHubIntlP3,msWalletPartialCard,msWalletPasswordCategorization,msWalletPasswordCategorizationPlatformExpansion,msWalletTokenizationCardMetadata,msWalletTokenizedAutofill,msWebAssist,msWebAssistHistorySearchService,msWebOOUI,msWindowsTaskManager,msWindowsUserActivities,msZipPayVirtualCard --variations-seed-version --mojo-platform-channel-handle=5280 /pfhostedapp:7ec900cd80bcd40865801b7bd3bf07d2d758c7e6 /prefetch:1"
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,34260,chrome.exe,running,33140,1.100000,2.438997182601,392.875000,45,32,110422.902261,interactive,85916.000000,691.328125,700.546875,C:\Program Files\Google\Chrome\Application\chrome.exe --profile-directory=Profile 1
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,34400,svchost.exe,running,1436,0.000000,0.020297492860,3.269531,3,0,1565505.141796,system,0.000000,1.500000,1.875000,
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,34532,RuntimeBroker.exe,running,1672,0.000000,0.268062707370,43.179688,14,32,111283.240979,other,0.000000,5.093750,5.359375,C:\Windows\System32\RuntimeBroker.exe -Embedding
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,34536,cmd.exe,running,34260,0.000000,0.028712343543,4.625000,1,32,7609.227642,other,0.000000,0.015625,0.000000,C:\WINDOWS\system32\cmd.exe /d /s /c C:\Program Files\McAfee\wps\1.33.152.1\extnhost\mc-extn-browserhost.exe chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/ --parent-window=0 < \\.\pipe\chrome.nativeMessaging.in.d0d3a8dc6b0fc28 > \\.\pipe\chrome.nativeMessaging.out.d0d3a8dc6b0fc28
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,35372,unsecapp.exe,running,1672,0.000000,0.032980394610,5.312500,3,32,111284.867697,other,0.000000,0.140625,0.250000,C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,35684,PhoneExperienceHost.exe,running,1672,0.000000,0.545946782253,87.941406,19,32,111278.508202,other,0.000000,6.234375,7.468750,C:\Program Files\WindowsApps\Microsoft.YourPhone_1.25082.142.0_x64__8wekyb3d8bbwe\PhoneExperienceHost.exe -ComServer:Background -Embedding
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,35712,java.exe,running,38808,1.000000,0.400881546548,64.574219,41,32,111096.589932,development,0.000000,156.328125,66.000000, C:\Xilinx\xic\tps\win64\jre21.0.1_12\bin\java.exe -DLOAD_64_NATIVE=true -Djava.library.path=C:\Xilinx\xic\lib\win64.o;;C:\WINDOWS\system32;C:\WINDOWS\system32\wbem;C:\WINDOWS -DOS_ARCH=64 -DDYNAMIC_LANGUAGE_BUNDLE=C:\Xilinx\xic\data -Dsun.java2d.d3d=false -XX:HeapDumpPath=C:\Users\Apurav\.Xilinx\xinstall -Dlogback.configurationFile=C:\Xilinx\xic\data\xic-logback.xml -DLOG_FILE_NAME=C:\Users\Apurav/.Xilinx\xinstall\xic.log -DLOG_FILE=C:\Users\Apurav\.Xilinx\xinstall\xic.log -DHAS_DYNAMIC_LANGUAGE_BUNDLE=false -Xmx1024m -cp C:\Xilinx\xic\lib\classes\commons-codec-1.11.jar;C:\Xilinx\xic\lib\classes\jaxb-api-2.3.1.jar;C:\Xilinx\xic\lib\classes\jaxb-core-2.3.0.1.jar;C:\Xilinx\xic\lib\classes\jaxb-impl-2.3.1.jar;C:\Xilinx\xic\lib\classes\json-simple-1.1.1.jar;C:\Xilinx\xic\lib\classes\httpclient-4.5.14.jar;C:\Xilinx\xic\lib\classes\httpcore-4.4.16.jar;C:\Xilinx\xic\lib\classes\commons-logging-1.2.jar;C:\Xilinx\xic\lib\classes\commons-cli-1.4.jar;C:\Xilinx\xic\lib\classes\xinstaller.jar;C:\Xilinx\xic\lib\classes\slf4j-api-1.7.32.jar;C:\Xilinx\xic\lib\classes\logback-core-1.2.8.jar;C:\Xilinx\xic\lib\classes\logback-classic-1.2.8.jar;C:\Xilinx\xic\lib\classes\sevenzipjbinding-AllWindows.jar;C:\Xilinx\xic\lib\classes\zip4j-2.11.5.jar com.xilinx.xic.XIC -c -t
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,36232,browserhost.exe,running,8692,0.000000,0.106701276681,17.187500,44,32,7609.168793,other,0.000000,0.015625,0.078125,C:\Program Files\McAfee\WebAdvisor\BrowserHost.exe chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/ --parent-window=0
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,36280,python.exe,running,30668,0.000000,0.111866588484,18.019531,1,32,1215.747322,development,0.000000,0.218750,0.140625,c:\Users\Apurav\AppData\Local\Programs\Python\Python312\python.exe c:\Users\Apurav\.vscode\extensions\ms-toolsai.jupyter-2025.8.0-win32-x64\pythonFiles\vscode_datascience_helpers\kernel_interrupt_daemon.py --ppid 30668
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,36704,RuntimeBroker.exe,running,1672,0.000000,0.035017418983,5.640625,2,32,111099.841114,other,0.000000,0.281250,0.203125,C:\Windows\System32\RuntimeBroker.exe -Embedding
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,36796,Nahimic3.exe,stopped,1672,0.000000,0.247061956096,39.796875,17,32,111248.479379,other,0.000000,0.359375,0.203125,C:\Program Files\WindowsApps\A-Volute.Nahimic_1.10.7.0_x64__w2gh52qy24etm\Nahimic3.exe -ServerName:App.AppX9dn24zf64ax1mwzee7t1s1qcsx8vqbm4.mca
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,36944,conhost.exe,running,8692,0.000000,0.066130541252,10.652344,3,32,7609.218065,other,0.000000,0.031250,0.000000,\??\C:\WINDOWS\system32\conhost.exe 0x4
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,36948,unsecapp.exe,running,1672,0.000000,0.041856000807,6.742188,3,32,111282.863158,other,0.000000,0.250000,0.359375,C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,36972,taskhostw.exe,running,2200,0.000000,0.106386022909,17.136719,8,32,111284.808662,other,0.000000,2.281250,3.265625,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,37016,svchost.exe,running,1436,0.000000,0.221453649693,35.671875,17,0,816.359490,system,0.000000,1.750000,2.062500,
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,37332,backgroundTaskHost.exe,running,1672,0.000000,0.215924583538,34.781250,8,32,110029.694495,other,0.000000,1.359375,1.453125,C:\WINDOWS\system32\backgroundTaskHost.exe -ServerName:App.AppXe9cvj1thv1hmcw0cs98xm3r97tyzy2xs.mca
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,37700,gamingservices.exe,running,1436,0.000000,0.161579683301,26.027344,51,0,1053343.821752,other,0.000000,72.125000,139.140625,
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,37800,RuntimeBroker.exe,running,1672,0.000000,0.303492381286,48.886719,9,32,20236.437994,other,0.000000,0.937500,1.062500,C:\Windows\System32\RuntimeBroker.exe -Embedding
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,38080,chrome.exe,running,34260,0.000000,0.775912283790,124.984375,28,64,29352.302427,interactive,1296.000000,18.312500,3.593750,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=730 --time-ticks-at-unix-epoch=-1758254137695609 --launch-time-ticks=1648804924686 --metrics-shmem-handle=16336,i,12293791220557365285,17130759090633838784,2097152 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=18112 /prefetch:1"
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,38116,Code.exe,running,30668,0.000000,0.721906887616,116.285156,8,32,1459.750510,interactive,246.000000,0.390625,0.062500,C:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\Code.exe c:\Users\Apurav\AppData\Local\Programs\Microsoft VS Code\resources\app\extensions\json-language-features\server\dist\node\jsonServerMain --node-ipc --clientProcessId=30668
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,38452,chrome.exe,running,34260,0.200000,0.633247826810,102.003906,28,64,30928.695275,interactive,688.000000,11.156250,1.812500,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=679 --time-ticks-at-unix-epoch=-1758254137695609 --launch-time-ticks=1647228528928 --metrics-shmem-handle=16772,i,5700745209815751329,1471795812060274007,2097152 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=17696 /prefetch:1"
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,38516,svchost.exe,running,1436,0.000000,0.090453582277,14.570312,10,32,111283.949451,system,0.000000,0.875000,0.890625,C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,38692,StartMenuExperienceHost.exe,running,1672,0.000000,1.013152872374,163.199219,12,32,111283.459281,other,0.000000,6.406250,4.703125,C:\WINDOWS\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe -ServerName:App.AppXywbrabmsek0gm3tkwpr5kwzbs55tkqay.mca
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,38788,chrome.exe,running,34260,0.000000,0.653739321991,105.304688,28,64,86161.718241,interactive,0.000000,17.531250,3.171875,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=571 --time-ticks-at-unix-epoch=-1758254137695609 --launch-time-ticks=1591986457232 --metrics-shmem-handle=9652,i,12047615748942128084,18159261918419379422,2097152 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=14148 /prefetch:1"
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,38808,cmd.exe,running,30284,0.000000,0.012828403492,2.066406,1,32,111096.865110,other,0.000000,0.031250,0.031250,C:\WINDOWS\system32\cmd.exe /c C:\Xilinx\xic\bin\xic.bat -c -t
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,38864,browserhost.exe,running,18084,0.000000,0.108568549023,17.488281,48,32,7609.156176,other,0.000000,0.046875,0.125000,C:\Program Files\McAfee\WebAdvisor\BrowserHost.exe chrome-extension://fheoggkfdfchfphceeifdbepaooicaho/ --parent-window=0
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,39084,chrome.exe,running,34260,0.000000,0.105003756370,16.914062,11,32,94778.255258,interactive,0.000000,1.250000,0.796875,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=utility --utility-sub-type=video_capture.mojom.VideoCaptureService --lang=en-US --service-sandbox-type=none --video-capture-use-gpu-memory-buffer --no-pre-read-main-dll --metrics-shmem-handle=15440,i,15993882990642334869,7228156827728698579,524288 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=8160 /prefetch:14"
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,39864,svchost.exe,running,1436,0.000000,0.018139217036,2.921875,5,0,111288.270453,system,0.000000,0.140625,0.062500,
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,39968,chrome.exe,running,34260,0.000000,0.407865630112,65.699219,21,64,18351.689246,interactive,0.000000,0.328125,0.171875,"C:\Program Files\Google\Chrome\Application\chrome.exe --type=renderer --enable-dinosaur-easter-egg-alt-images --origin-trial-disabled-features=CanvasTextNg --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=865 --time-ticks-at-unix-epoch=-1758254137695609 --launch-time-ticks=1659805821700 --metrics-shmem-handle=9700,i,5347920954888021827,578435825786794512,2097152 --field-trial-handle=2156,i,2147719865916536532,17435777032184457909,262144 --variations-seed-version=20251006-050050.592000 --mojo-platform-channel-handle=17604 /prefetch:1"
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,40072,msedgewebview2.exe,running,14520,0.000000,0.370107928341,59.617188,22,32768,111281.620591,other,0.000000,6.046875,2.593750,"C:\Program Files (x86)\Microsoft\EdgeWebView\Application\140.0.3485.94\msedgewebview2.exe --type=gpu-process --noerrdialogs --user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26100.6584) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26100 IsWebView2/True (WebView2Version 140.0.3485.94) --user-data-dir=C:\Users\Apurav\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView --webview-exe-name=SearchHost.exe --webview-exe-version=2125.21002.10.0 --embedded-browser-webview=1 --no-pre-read-main-dll --gpu-preferences=SAAAAAAAAADgAAAIAAAAAAAAAAAAAGAAAQAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --always-read-main-dll --metrics-shmem-handle=1788,i,10900689024703684709,17040690415293617973,262144 --field-trial-handle=1936,i,8445899803886568412,17068790396625725215,262144 --enable-features=ForceSWDCompWhenDCompFallbackRequired,msAggressiveCacheTrimming,msCustomDataPartition,msEdgeFluentOverlayScrollbar,msWebView2NoTabForScreenShare,msWebViewAppLifeCycleWorkaround --disable-features=BackForwardCache,BackgroundTabLoadingFromPerformanceManager,CloseOmniboxPopupOnInactiveAreaClick,CollectAVProductsInfo,CollectCodeIntegrityInfo,EnableHangWatcher,FilterAdsOnAbusiveSites,GetWifiProtocol,LoginDetection,MediaFoundationCameraUsageMonitoring,PreconnectToSearch,SafetyHub,SegmentationPlatform,SpareRendererForSitePerProcess,Ukm,WebPayments,msAITrackerClassification,msAbydosForWindowlessWV2,msAffirmVirtualCard,msAllowChromeWebstore,msAllowMSAPrtSSOForNonMSAProfile,msApplicationGuard,msAskBeforeClosingMultipleTabs,msAutoToggleAADPrtSSOForNonAADProfile,msAutofillEdgeCoupons,msAutofillEdgeCouponsAutoApply,msAutofillEdgeServiceRequest,msAutofillEnableEdgeSuggestions,msAutomaticTabFreeze,msBrowserSettingsSupported,msCoarseGeolocationService,msDataProtection,msDesktopMode,msDesktopRewards,msDisableVariationsSeedFetchThrottling,msEEProactiveHistory,msETFOffstoreExtensionFileDataCollection,msETFPasswordTheftDNRActionSignals,msEdgeAdPlatformUI,msEdgeAddWebCapturetoCollections,msEdgeAutofillShowDeployedPassword,msEdgeCaptureSelectionInPDF,msEdgeCloudConfigService,msEdgeCloudConfigServiceV2,msEdgeCohorts,msEdgeCollectionsPrismExperiment1,msEdgeCollectionsPrismOverallMigration,msEdgeComposeNext,msEdgeEnableNurturingFramework,msEdgeEnclavePrefsBasic,msEdgeEnclavePrefsNotification,msEdgeFaviconService,msEdgeHJTelemetry,msEdgeHubAppSkype,msEdgeImageEditorUI,msEdgeLinkDoctor,msEdgeMouseGestureDefaultEnabled,msEdgeMouseGestureSupported,msEdgeNewDeviceFre,msEdgeOnRampFRE,msEdgeOnRampImport,msEdgePDFCMHighlightUX,msEdgePasswordIris,msEdgePasswordIrisSaveBubble,msEdgeProngPersonalization,msEdgeReadingView,msEdgeRose,msEdgeScreenshotUI,msEdgeSendTabToSelf,msEdgeSettingsImport,msEdgeSettingsImportV2,msEdgeShoppingPersistentStorage,msEdgeShoppingUI,msEdgeSmartFind,msEdgeSuperDragDefaultEnabled,msEdgeSuperDragDropSupported,msEdgeTranslate,msEdgeUpdatesMoreMenuPill,msEdgeWebCapture,msEdgeWebCaptureUniformExperience,msEdgeWebContentFilteringFeedback,msEdgeWorkSearchBanner,msEnableCustomJobMemoryLimitsOnXbox,msEnableMIPForPDF,msEnablePdfUpsell,msEnableThirdPartyScanning,msEnableWebSignInCta,msEnableWebToBrowserSignIn,msEndpointDlp,msEntityExtraction,msExtensionTelemetryFramework,msExternalTaskManager,msFileSystemAccessDirectoryIterationBlocklistCheck,msForceBrowserSignIn,msForeignSessionsPage,msGeolocationAccessService,msGeolocationOSLocationPermissionFallback,msGeolocationSQMService,msGeolocationService,msGrowthInfraLaunchSourceLogging,msGuidedSwitchAllowed,msHubPinPersist,msImplicitSignin,msIrm,msIrmv2,msKlarnaVirtualCard,msLlmConsumerDlpPurview,msLoadStatistics,msLogIsEdgePinnedToTaskbarOnLaunch,msMIPCrossTenantPdfViewSupport,msMdatpWebSiteDlp,msNotificationPermissionForPWA,msNumberOfSitesToPin,msNurturingGlobalSitePinningOnCloseModal,msNurturingSitePinningCITopSites,msNurturingSitePinningWithWindowsConsent,msOnHoverSearchInSidebar,msOpenOfficeDocumentsInWebViewer,msPageInteractionRestrictionRevoke,msPasswordBreachDetection,msPdfAnnotationsVisibility,msPdfDataRecovery,msPdfDigitalSignatureRead,msPdfFreeText,msPdfFreeTextForCJK,msPdfHighlightMode,msPdfInking,msPdfKeyphraseSupport,msPdfOOUI,msPdfPopupMarkerRenderer,msPdfShare,msPdfSharedLibrary,msPdfTextNote,msPdfTextNoteMoreMenu,msPdfThumbnailCache,msPdfUnderside,msPdfViewRestore,msPersonalizationUMA,msPriceComparison,msPrintInWebView2,msPromptDefaultHandlerForPDF,msReactiveSearch,msReadAloud,msReadAloudPdf,msRedirectToShoreline,msRevokeExtensions,msSaasDlp,msShoppingTrigger,msShorelineSearch,msShorelineSearchFindOnPageWebUI,msShowOfflineGameEntrance,msShowReadAloudIconInAddressBar,msShowUXForAADPrtSSOForNonAADProfile,msSitePinningWithoutUi,msSmartScreenProtection,msSuspendMessageForNewSessionWhenHavingPendingNavigation,msSyncEdgeCollections,msTabResourceStats,msTokenizationAutofillInlineEnabled,msTouchMode,msTriggeringSignalGenerator,msUserUnderstanding,msVideoSuperResolutionUI,msWalletBuyNow,msWalletCheckout,msWalletDiagnosticDataLogger,msWalletHubEntry,msWalletHubIntlP3,msWalletPartialCard,msWalletPasswordCategorization,msWalletPasswordCategorizationPlatformExpansion,msWalletTokenizationCardMetadata,msWalletTokenizedAutofill,msWebAssist,msWebAssistHistorySearchService,msWebOOUI,msWindowsTaskManager,msWindowsUserActivities,msZipPayVirtualCard --variations-seed-version --mojo-platform-channel-handle=1932 /prefetch:2 /pfhostedapp:7ec900cd80bcd40865801b7bd3bf07d2d758c7e6"
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,40508,ApplicationFrameHost.exe,running,1672,0.000000,0.256859073319,41.375000,9,32,111248.484666,other,0.000000,4.109375,5.171875,C:\WINDOWS\system32\ApplicationFrameHost.exe -Embedding
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,41336,backgroundTaskHost.exe,stopped,1672,0.000000,0.008827105616,1.421875,13,32,34108.373073,other,0.000000,0.453125,0.171875,C:\WINDOWS\system32\backgroundTaskHost.exe -ServerName:App.AppXapskvk16gk8da8kch5g4qxh42vxccved.mca
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,41480,ONENOTEM.EXE,running,33140,0.000000,0.023304528839,3.753906,2,32,111100.860918,other,0.000000,0.171875,0.234375,C:\Program Files\Microsoft Office\root\Office16\ONENOTEM.EXE /tsr
1,1759932285.592371,19.300,84.100,0.000000,336,2025-10-08T19:34:45.592371,41616,DataExchangeHost.exe,running,1672,0.000000,0.062250494827,10.027344,1,32768,103394.889887,other,0.000000,0.437500,0.875000,C:\Windows\System32\DataExchangeHost.exe -Embedding
